sofifa_id_x,short_name_x,long_name,player_positions_x,overall_x,potential_x,age_x,nationality_name_x,nation_position_x,nation_jersey_number_x,club_name_x,league_name_x,value_eur_x,wage_eur_x,pace_x,shooting_x,passing_x,dribbling_x,defending_x,physic_x,sofifa_id_y,player_url,short_name_y,player_positions_y,overall_y,potential_y,value_eur_y,wage_eur_y,age_y,dob,height_cm,weight_kg,club_team_id,club_name_y,league_name_y,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name_y,nation_team_id,nation_position_y,nation_jersey_number_y,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace_y,shooting_y,passing_y,dribbling_y,defending_y,physic_y,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
189358,S. Kagawa,香川 真司,"CAM, CM",74,74,32,Japan,,,PAOK,Greek Super League,3300000.0,1000.0,60.0,64.0,73.0,78.0,52.0,40.0,189358,https://sofifa.com/player/189358/shinji-kagawa/220002,S. Kagawa,"CAM, CM",74,74,3300000.0,1000.0,32,1989-03-17,175,68,393.0,PAOK,Greek Super League,1.0,SUB,23.0,,2021-01-27,2022.0,163,Japan,,,,Right,4,4,3,Medium/Low,Lean (170-185),Yes,7300000.0,,"Flair, Outside Foot Shot, Technical Dribbler (AI)",60.0,64.0,73.0,78.0,52.0,40.0,65,68,48,78,69,78,74,68,73,80,64,56,78,72,76,54,60,56,35,58,29,57,75,73,69,79,52,53,47,11,9,8,9,13,,66+3,66+3,66+3,72,71,71,71,72,74,74,74,72+2,72+2,72+2,72+2,72+2,62+3,62+3,62+3,62+3,62+3,60+3,52+3,52+3,52+3,60+3,17+3,https://cdn.sofifa.net/players/189/358/22_120.png,https://cdn.sofifa.net/teams/393/60.png,https://cdn.sofifa.net/flags/gr.png,,https://cdn.sofifa.net/flags/jp.png
217648,G. Haraguchi,原口 元気,"CAM, CM, LM",74,74,30,Japan,,,1. FC Union Berlin,German 1. Bundesliga,4100000.0,26000.0,84.0,66.0,70.0,78.0,44.0,53.0,217648,https://sofifa.com/player/217648/genki-haraguchi/220002,G. Haraguchi,"CAM, CM, LM",74,74,4100000.0,26000.0,30,1991-05-09,179,68,1831.0,1. FC Union Berlin,German 1. Bundesliga,1.0,RCM,24.0,,2021-07-01,2026.0,163,Japan,,,,Right,4,4,2,High/High,Lean (170-185),Yes,7400000.0,#Engine,Playmaker (AI),84.0,66.0,70.0,78.0,44.0,53.0,65,70,51,75,56,77,72,54,63,77,85,83,87,72,84,57,65,87,41,72,39,37,64,73,56,70,46,46,42,16,11,11,11,7,,67+2,67+2,67+2,74,73,73,73,74,74,74,74,74,70+2,70+2,70+2,74,63+2,58+2,58+2,58+2,63+2,60+2,49+2,49+2,49+2,60+2,18+2,https://cdn.sofifa.net/players/217/648/22_120.png,https://cdn.sofifa.net/teams/1831/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/jp.png
232294,R. Morioka,森岡 弘良太,"CM, CAM, CDM",74,74,30,Japan,,,Royal Charleroi S.C.,Belgian Jupiler Pro League,4000000.0,14000.0,53.0,69.0,76.0,71.0,72.0,73.0,232294,https://sofifa.com/player/232294/ryota-morioka/220002,R. Morioka,"CM, CAM, CDM",74,74,4000000.0,14000.0,30,1991-04-12,180,79,670.0,Royal Charleroi S.C.,Belgian Jupiler Pro League,1.0,LCM,44.0,,2019-07-01,2022.0,163,Japan,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,6000000.0,,"Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot",53.0,69.0,76.0,71.0,72.0,73.0,74,66,69,76,71,70,68,72,78,74,53,53,63,71,68,70,55,75,74,72,71,78,71,77,71,77,73,72,63,5,8,6,13,6,,69+2,69+2,69+2,69,70,70,70,69,71+2,71+2,71+2,70+2,74,74,74,70+2,71+2,74,74,74,71+2,70+2,71+2,71+2,71+2,70+2,15+2,https://cdn.sofifa.net/players/232/294/22_120.png,https://cdn.sofifa.net/teams/670/60.png,https://cdn.sofifa.net/flags/be.png,,https://cdn.sofifa.net/flags/jp.png
233152,K. Itakura,板仓 晃,CB,74,80,24,Japan,,,FC Schalke 04,German 2. Bundesliga,6000000.0,64000.0,77.0,32.0,53.0,65.0,76.0,76.0,233152,https://sofifa.com/player/233152/ko-itakura/220002,K. Itakura,CB,74,80,6000000.0,64000.0,24,1997-01-27,186,75,34.0,FC Schalke 04,German 2. Bundesliga,2.0,SUB,3.0,Manchester City,,2022.0,163,Japan,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,,,,77.0,32.0,53.0,65.0,76.0,76.0,30,20,72,68,24,63,30,40,65,65,74,79,71,67,69,64,84,85,75,24,67,78,38,48,38,64,74,79,73,13,6,9,10,12,,54+2,54+2,54+2,54,55,55,55,54,56+2,56+2,56+2,58+2,62+2,62+2,62+2,58+2,69+2,71+2,71+2,71+2,69+2,70+2,74+2,74+2,74+2,70+2,16+2,https://cdn.sofifa.net/players/233/152/22_120.png,https://cdn.sofifa.net/teams/34/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/jp.png
180739,E. Kawashima,川島 永嗣,GK,73,73,38,Japan,,,RC Strasbourg Alsace,French Ligue 1,350000.0,9000.0,,,,,,,180739,https://sofifa.com/player/180739/eiji-kawashima/220002,E. Kawashima,GK,73,73,350000.0,9000.0,38,1983-03-20,185,82,76.0,RC Strasbourg Alsace,French Ligue 1,1.0,SUB,16.0,,2018-08-29,2023.0,163,Japan,,,,Right,3,1,2,Medium/Medium,Normal (185+),Yes,700000.0,,"Team Player, Cautious With Crosses",,,,,,,17,14,14,33,13,12,13,14,33,28,43,42,61,70,45,54,69,30,60,19,16,19,11,29,24,44,10,13,12,72,71,72,73,73,43.0,29+2,29+2,29+2,27,28,28,28,27,29+2,29+2,29+2,28+2,29+2,29+2,29+2,28+2,26+2,28+2,28+2,28+2,26+2,26+2,25+2,25+2,25+2,26+2,72+1,https://cdn.sofifa.net/players/180/739/22_120.png,https://cdn.sofifa.net/teams/76/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/jp.png
191648,M. Yoshida,吉田 麻也,CB,73,73,32,Japan,,,U.C. Sampdoria,Italian Serie A,2000000.0,15000.0,52.0,41.0,51.0,63.0,74.0,71.0,191648,https://sofifa.com/player/191648/maya-yoshida/220002,M. Yoshida,CB,73,73,2000000.0,15000.0,32,1988-08-24,189,79,1837.0,U.C. Sampdoria,Italian Serie A,1.0,RCB,22.0,,2020-09-03,2022.0,163,Japan,,,,Right,4,2,1,Medium/High,Lean (185+),Yes,3400000.0,,,52.0,41.0,51.0,63.0,74.0,71.0,36,34,74,63,56,60,38,33,52,66,52,52,64,72,57,50,82,64,75,41,66,73,42,50,54,68,73,77,74,12,16,8,6,13,,54+2,54+2,54+2,53,54,54,54,53,56+2,56+2,56+2,55+2,59+2,59+2,59+2,55+2,64+2,68+2,68+2,68+2,64+2,66+2,73,73,73,66+2,18+2,https://cdn.sofifa.net/players/191/648/22_120.png,https://cdn.sofifa.net/teams/1837/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/jp.png
194359,Y. Nagatomo,長友 佑都,"LB, LWB, RB",73,73,34,Japan,,,FC Tokyo,Japanese J. League Division 1,1100000.0,9000.0,70.0,49.0,65.0,69.0,72.0,65.0,194359,https://sofifa.com/player/194359/yuto-nagatomo/220002,Y. Nagatomo,"LB, LWB, RB",73,73,1100000.0,9000.0,34,1986-09-12,170,68,101150.0,FC Tokyo,Japanese J. League Division 1,1.0,SUB,50.0,,2021-09-13,2023.0,163,Japan,,,,Right,4,2,2,High/High,Lean (170-),Yes,1400000.0,,Early Crosser,70.0,49.0,65.0,69.0,72.0,65.0,66,46,61,72,45,65,64,36,63,69,71,70,82,70,88,51,78,75,58,53,67,74,67,59,44,66,70,75,73,12,13,8,13,15,,61+2,61+2,61+2,65,64,64,64,65,65+2,65+2,65+2,66+2,67+2,67+2,67+2,66+2,71+2,70+2,70+2,70+2,71+2,71+2,70+2,70+2,70+2,71+2,19+2,https://cdn.sofifa.net/players/194/359/22_120.png,https://cdn.sofifa.net/teams/101150/60.png,https://cdn.sofifa.net/flags/jp.png,,https://cdn.sofifa.net/flags/jp.png
201971,A. Ienaga,家長 昭博,"RW, CAM, RM",73,73,35,Japan,,,Kawasaki Frontale,Japanese J. League Division 1,1200000.0,9000.0,75.0,70.0,73.0,72.0,39.0,66.0,201971,https://sofifa.com/player/201971/akihiro-ienaga/220002,A. Ienaga,"RW, CAM, RM",73,73,1200000.0,9000.0,35,1986-06-13,173,70,111730.0,Kawasaki Frontale,Japanese J. League Division 1,1.0,RW,41.0,,2017-01-24,2022.0,163,Japan,,,,Left,4,3,1,High/Medium,Normal (170-185),Yes,1600000.0,,"Finesse Shot, Technical Dribbler (AI)",75.0,70.0,73.0,72.0,39.0,66.0,69,71,69,76,67,71,75,60,73,75,76,74,72,67,73,70,65,70,66,69,60,44,75,73,71,66,31,36,35,11,13,13,12,13,,72+1,72+1,72+1,73,73,73,73,73,73,73,73,73,70+2,70+2,70+2,73,59+2,58+2,58+2,58+2,59+2,56+2,51+2,51+2,51+2,56+2,18+2,https://cdn.sofifa.net/players/201/971/22_120.png,https://cdn.sofifa.net/teams/111730/60.png,https://cdn.sofifa.net/flags/jp.png,,https://cdn.sofifa.net/flags/jp.png
232610,T. Asano,浅野 佐藤,"RM, LM, CF",73,73,26,Japan,,,VfL Bochum 1848,German 1. Bundesliga,3300000.0,20000.0,90.0,69.0,62.0,75.0,30.0,61.0,232610,https://sofifa.com/player/232610/takuma-asano/220002,T. Asano,"RM, LM, CF",73,73,3300000.0,20000.0,26,1994-11-10,173,71,160.0,VfL Bochum 1848,German 1. Bundesliga,1.0,RM,10.0,,2021-07-01,2024.0,163,Japan,,,,Right,4,3,1,High/Medium,Normal (170-185),No,5900000.0,"#Speedster, #Acrobat",Speed Dribbler (AI),90.0,69.0,62.0,75.0,30.0,61.0,62,73,60,69,65,74,61,39,47,71,91,89,91,76,79,69,79,71,61,59,46,29,71,66,65,70,31,22,20,15,7,6,9,14,,71+2,71+2,71+2,73,73,73,73,73,71+2,71+2,71+2,72+1,63+2,63+2,63+2,72+1,55+2,49+2,49+2,49+2,55+2,52+2,43+2,43+2,43+2,52+2,18+2,https://cdn.sofifa.net/players/232/610/22_120.png,https://cdn.sofifa.net/teams/160/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/jp.png
233138,Y. Kobayashi,小林 悠,"ST, RW",73,73,33,Japan,,,Kawasaki Frontale,Japanese J. League Division 1,1900000.0,12000.0,74.0,74.0,67.0,73.0,30.0,63.0,233138,https://sofifa.com/player/233138/yu-kobayashi/220002,Y. Kobayashi,"ST, RW",73,73,1900000.0,12000.0,33,1987-09-23,177,72,111730.0,Kawasaki Frontale,Japanese J. League Division 1,1.0,SUB,11.0,,2010-01-01,2022.0,163,Japan,,,,Right,4,3,1,High/Medium,Lean (170-185),Yes,2500000.0,,"Flair, Team Player, Technical Dribbler (AI)",74.0,74.0,67.0,73.0,30.0,63.0,71,75,70,69,72,72,57,56,58,73,73,75,85,69,67,71,64,67,69,73,45,31,79,70,73,71,24,24,26,8,9,14,12,14,,73,73,73,73,73,73,73,73,72+1,72+1,72+1,71+2,65+2,65+2,65+2,71+2,54+2,50+2,50+2,50+2,54+2,51+2,44+2,44+2,44+2,51+2,17+2,https://cdn.sofifa.net/players/233/138/22_120.png,https://cdn.sofifa.net/teams/111730/60.png,https://cdn.sofifa.net/flags/jp.png,,https://cdn.sofifa.net/flags/jp.png
233670,A. Fukumori,福森 晃斗,CB,73,73,28,Japan,,,Hokkaido Consadole Sapporo,Japanese J. League Division 1,2600000.0,6000.0,65.0,68.0,75.0,66.0,73.0,76.0,233670,https://sofifa.com/player/233670/akito-fukumori/220002,A. Fukumori,CB,73,73,2600000.0,6000.0,28,1992-12-16,183,75,112444.0,Hokkaido Consadole Sapporo,Japanese J. League Division 1,1.0,LCB,5.0,,2017-01-07,2022.0,163,Japan,,,,Left,3,2,1,High/High,Normal (170-185),No,3300000.0,,"Early Crosser, Long Passer (AI), Long Shot Taker (AI)",65.0,68.0,75.0,66.0,73.0,76.0,76,63,71,73,58,64,74,79,77,71,64,66,63,71,58,76,73,83,76,73,70,73,69,74,69,72,72,74,72,13,10,8,7,5,,69+2,69+2,69+2,69,69,69,69,69,70+2,70+2,70+2,70+2,73,73,73,70+2,73,74-1,74-1,74-1,73,73,73,73,73,73,16+2,https://cdn.sofifa.net/players/233/670/22_120.png,https://cdn.sofifa.net/teams/112444/60.png,https://cdn.sofifa.net/flags/jp.png,,https://cdn.sofifa.net/flags/jp.png
239712,M. Okugawa,奥川 雅也,"CAM, ST",73,76,25,Japan,,,DSC Arminia Bielefeld,German 1. Bundesliga,4000000.0,19000.0,76.0,65.0,68.0,78.0,38.0,42.0,239712,https://sofifa.com/player/239712/masaya-okugawa/220002,M. Okugawa,"CAM, ST",73,76,4000000.0,19000.0,25,1996-04-14,177,62,159.0,DSC Arminia Bielefeld,German 1. Bundesliga,1.0,CAM,11.0,,2021-07-01,2024.0,163,Japan,,,,Left,4,3,1,Medium/Medium,Lean (170-185),No,7500000.0,,"Flair, Technical Dribbler (AI)",76.0,65.0,68.0,78.0,38.0,42.0,70,69,59,72,70,79,62,60,64,77,84,70,86,69,80,53,43,69,32,68,33,39,68,67,65,73,45,29,24,6,8,14,13,13,,67+2,67+2,67+2,73,71,71,71,73,73+2,73+2,73+2,73+2,67+2,67+2,67+2,73+2,58+2,53+2,53+2,53+2,58+2,54+2,43+2,43+2,43+2,54+2,17+2,https://cdn.sofifa.net/players/239/712/22_120.png,https://cdn.sofifa.net/teams/159/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/jp.png
242087,H. Morita,守田 英正,"CDM, CM",73,76,26,Japan,,,Santa Clara,Portuguese Liga ZON SAGRES,3600000.0,6000.0,67.0,60.0,71.0,74.0,69.0,70.0,242087,https://sofifa.com/player/242087/hidemasa-morita/220002,H. Morita,"CDM, CM",73,76,3600000.0,6000.0,26,1995-05-10,177,72,1438.0,Santa Clara,Portuguese Liga ZON SAGRES,1.0,LCM,25.0,,2021-01-07,2024.0,163,Japan,,,,Right,2,2,1,Medium/Medium,Normal (170-185),No,7800000.0,,,67.0,60.0,71.0,74.0,69.0,70.0,70,60,47,76,25,76,72,39,72,75,69,66,69,68,69,67,59,69,71,65,70,68,69,70,45,67,69,76,68,6,10,13,7,8,,65+2,65+2,65+2,70,70,70,70,70,71+2,71+2,71+2,71+2,72+2,72+2,72+2,71+2,71+2,72+2,72+2,72+2,71+2,69+2,68+2,68+2,68+2,69+2,15+2,https://cdn.sofifa.net/players/242/087/22_120.png,https://cdn.sofifa.net/teams/1438/60.png,https://cdn.sofifa.net/flags/pt.png,,https://cdn.sofifa.net/flags/jp.png
245538,K. Furuhashi,古橋 亨梧,"ST, LM",73,76,26,Japan,,,Celtic,Scottish Premiership,4000000.0,43000.0,82.0,74.0,68.0,76.0,41.0,63.0,245538,https://sofifa.com/player/245538/kyogo-furuhashi/220002,K. Furuhashi,"ST, LM",73,76,4000000.0,43000.0,26,1995-01-20,170,63,78.0,Celtic,Scottish Premiership,1.0,LW,8.0,,2021-07-16,2025.0,163,Japan,,,,Right,4,3,1,High/Medium,Lean (170-),No,7500000.0,,"Solid Player, Finesse Shot, Flair, Long Shot Taker (AI), Chip Shot (AI)",82.0,74.0,68.0,76.0,41.0,63.0,67,75,64,69,73,75,72,64,70,73,79,84,86,74,84,72,69,86,49,74,70,36,77,67,70,69,31,47,41,8,7,8,13,14,,73+2,73+2,73+2,74,74,74,74,74,73+2,73+2,73+2,74+2,69+2,69+2,69+2,74+2,61+2,58+2,58+2,58+2,61+2,59+2,51+2,51+2,51+2,59+2,17+2,https://cdn.sofifa.net/players/245/538/22_120.png,https://cdn.sofifa.net/teams/78/60.png,https://cdn.sofifa.net/flags/gb-sct.png,,https://cdn.sofifa.net/flags/jp.png
255565,K. Mitoma,三笘 薫,"LW, LM",73,78,24,Japan,,,Royale Union Saint-Gilloise,Belgian Jupiler Pro League,4600000.0,40000.0,78.0,69.0,67.0,77.0,49.0,62.0,255565,https://sofifa.com/player/255565/kaoru-mitoma/220002,K. Mitoma,"LW, LM",73,78,4600000.0,40000.0,24,1997-05-20,178,71,2014.0,Royale Union Saint-Gilloise,Belgian Jupiler Pro League,1.0,SUB,7.0,Brighton & Hove Albion,,2022.0,163,Japan,,,,Right,3,4,1,Medium/Low,Lean (170-185),No,,,"Speed Dribbler (AI), Outside Foot Shot",78.0,69.0,67.0,77.0,49.0,62.0,57,73,42,76,65,78,65,58,61,76,80,76,84,74,67,63,65,68,60,68,58,53,70,70,58,73,54,46,44,10,13,10,14,9,,69+2,69+2,69+2,73,73,73,73,73,74+2,74+2,74+2,72+2,69+2,69+2,69+2,72+2,63+2,62+2,62+2,62+2,63+2,60+2,55+2,55+2,55+2,60+2,18+2,https://cdn.sofifa.net/players/255/565/22_120.png,https://cdn.sofifa.net/teams/2014/60.png,https://cdn.sofifa.net/flags/be.png,,https://cdn.sofifa.net/flags/jp.png
192985,K. De Bruyne,Kevin De Bruyne,"CM, CAM",91,91,30,Belgium,RCM,7.0,Manchester City,English Premier League,125500000.0,350000.0,76.0,86.0,93.0,88.0,64.0,78.0,192985,https://sofifa.com/player/192985/kevin-de-bruyne/220002,K. De Bruyne,"CM, CAM",91,91,125500000.0,350000.0,30,1991-06-28,181,70,10.0,Manchester City,English Premier League,1.0,RCM,17.0,,2015-08-30,2025.0,7,Belgium,1325.0,RCM,7.0,Right,5,4,4,High/High,Unique,Yes,232200000.0,"#Dribbler, #Playmaker, #Engine, #Distance Shooter, #Crosser, #Complete Midfielder","Injury Prone, Leadership, Early Crosser, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot",76.0,86.0,93.0,88.0,64.0,78.0,94,82,55,94,82,88,85,83,93,91,76,76,79,91,78,91,63,89,74,91,76,66,88,94,83,89,68,65,53,15,13,5,10,13,,83+3,83+3,83+3,88,87,87,87,88,89+2,89+2,89+2,89+2,89+2,89+2,89+2,89+2,79+3,80+3,80+3,80+3,79+3,75+3,69+3,69+3,69+3,75+3,21+3,https://cdn.sofifa.net/players/192/985/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
192119,T. Courtois,Thibaut Courtois,GK,89,91,29,Belgium,GK,1.0,Real Madrid CF,Spain Primera Division,85500000.0,250000.0,,,,,,,192119,https://sofifa.com/player/192119/thibaut-courtois/220002,T. Courtois,GK,89,91,85500000.0,250000.0,29,1992-05-11,199,96,243.0,Real Madrid CF,Spain Primera Division,1.0,GK,1.0,,2018-08-09,2026.0,7,Belgium,1325.0,GK,1.0,Left,3,1,4,Medium/Medium,Unique,Yes,181700000.0,,"GK Long Throw, Comes For Crosses",,,,,,,14,14,13,33,12,13,19,20,35,23,42,52,62,84,45,56,68,38,70,17,23,15,13,44,27,66,20,18,16,84,89,74,86,88,46.0,31+3,31+3,31+3,29,31,31,31,29,32+3,32+3,32+3,31+3,32+3,32+3,32+3,31+3,29+3,31+3,31+3,31+3,29+3,29+3,29+3,29+3,29+3,29+3,86+3,https://cdn.sofifa.net/players/192/119/22_120.png,https://cdn.sofifa.net/teams/243/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
192505,R. Lukaku,Romelu Lukaku Menama,ST,88,88,28,Belgium,ST,9.0,Chelsea,English Premier League,93500000.0,260000.0,84.0,87.0,74.0,78.0,39.0,83.0,192505,https://sofifa.com/player/192505/romelu-lukaku/220002,R. Lukaku,ST,88,88,93500000.0,260000.0,28,1993-05-13,191,94,5.0,Chelsea,English Premier League,1.0,ST,9.0,,2021-08-12,2026.0,7,Belgium,1325.0,ST,9.0,Left,4,3,4,Medium/Medium,Unique,Yes,173000000.0,"#Poacher, #Strength, #Complete Forward","Speed Dribbler (AI), Power Header, Team Player",84.0,87.0,74.0,78.0,39.0,83.0,73,92,89,77,78,83,78,66,70,77,81,87,60,91,52,89,76,71,95,74,71,27,89,75,88,86,30,41,30,8,15,14,7,10,,87+1,87+1,87+1,81,84,84,84,81,80+3,80+3,80+3,80+3,74+3,74+3,74+3,80+3,61+3,59+3,59+3,59+3,61+3,58+3,57+3,57+3,57+3,58+3,19+3,https://cdn.sofifa.net/players/192/505/22_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
183277,E. Hazard,Eden Hazard,LW,85,85,30,Belgium,LF,10.0,Real Madrid CF,Spain Primera Division,52000000.0,240000.0,84.0,80.0,82.0,88.0,35.0,63.0,183277,https://sofifa.com/player/183277/eden-hazard/220002,E. Hazard,LW,85,85,52000000.0,240000.0,30,1991-01-07,175,74,243.0,Real Madrid CF,Spain Primera Division,1.0,LW,7.0,,2019-07-01,2024.0,7,Belgium,1325.0,LF,10.0,Right,4,4,4,Medium/Medium,Unique,Yes,106600000.0,#Dribbler,"Injury Prone, Finesse Shot, Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",84.0,80.0,82.0,88.0,35.0,63.0,77,78,61,85,82,89,83,79,81,88,86,82,87,79,89,82,55,77,61,77,54,41,83,84,87,89,34,27,22,11,12,6,8,8,,79+3,79+3,79+3,84,83,83,83,84,84+1,84+1,84+1,83+2,78+3,78+3,78+3,83+2,63+3,61+3,61+3,61+3,63+3,58+3,48+3,48+3,48+3,58+3,17+3,https://cdn.sofifa.net/players/183/277/22_120.png,https://cdn.sofifa.net/teams/243/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
175943,D. Mertens,Dries Mertens,"CF, ST, CAM",84,84,34,Belgium,RF,14.0,Napoli,Italian Serie A,20500000.0,105000.0,85.0,82.0,80.0,88.0,34.0,50.0,175943,https://sofifa.com/player/175943/dries-mertens/220002,D. Mertens,"CF, ST, CAM",84,84,20500000.0,105000.0,34,1987-05-06,169,61,48.0,Napoli,Italian Serie A,1.0,SUB,14.0,,2013-07-01,2022.0,7,Belgium,1325.0,RF,14.0,Right,4,4,3,High/Low,Unique,Yes,34900000.0,"#Dribbler, #Acrobat","Finesse Shot, Flair, Long Shot Taker (AI), Outside Foot Shot, Technical Dribbler (AI)",85.0,82.0,80.0,88.0,34.0,50.0,73,84,40,84,70,88,82,82,72,88,90,80,93,80,92,80,58,66,37,81,59,36,82,84,79,81,23,40,40,7,10,8,10,4,,77+3,77+3,77+3,84,83,83,83,84,84,84,84,82+2,77+3,77+3,77+3,82+2,63+3,59+3,59+3,59+3,63+3,58+3,46+3,46+3,46+3,58+3,16+3,https://cdn.sofifa.net/players/175/943/22_120.png,https://cdn.sofifa.net/teams/48/60.png,https://cdn.sofifa.net/flags/it.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
208418,Y. Carrasco,Yannick Ferreira Carrasco,"LM, ST",84,84,27,Belgium,SUB,11.0,Atlético de Madrid,Spain Primera Division,45000000.0,81000.0,88.0,81.0,78.0,85.0,45.0,67.0,208418,https://sofifa.com/player/208418/yannick-carrasco/220002,Y. Carrasco,"LM, ST",84,84,45000000.0,81000.0,27,1993-09-04,185,73,240.0,Atlético de Madrid,Spain Primera Division,1.0,LM,21.0,,2020-09-08,2024.0,7,Belgium,1325.0,SUB,11.0,Right,4,4,3,High/High,Lean (185+),Yes,92300000.0,#Acrobat,"Flair, Long Shot Taker (AI), Speed Dribbler (AI)",88.0,81.0,78.0,85.0,45.0,67.0,81,81,53,79,70,88,81,79,73,85,89,88,87,80,73,85,71,80,61,82,65,43,80,77,81,79,44,47,35,9,11,9,10,10,,79+3,79+3,79+3,83,82,82,82,83,82+2,82+2,82+2,82+2,76+3,76+3,76+3,82+2,67+3,63+3,63+3,63+3,67+3,63+3,54+3,54+3,54+3,63+3,18+3,https://cdn.sofifa.net/players/208/418/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
216393,Y. Tielemans,Youri Tielemans,"CM, CDM",84,87,24,Belgium,LCM,8.0,Leicester City,English Premier League,57000000.0,125000.0,63.0,79.0,86.0,80.0,71.0,72.0,216393,https://sofifa.com/player/216393/youri-tielemans/220002,Y. Tielemans,"CM, CDM",84,87,57000000.0,125000.0,24,1997-05-07,176,72,95.0,Leicester City,English Premier League,1.0,RDM,8.0,,2019-07-08,2023.0,7,Belgium,1325.0,LCM,8.0,Right,5,4,2,Medium/Medium,Normal (170-185),Yes,112600000.0,#Playmaker ,"Solid Player, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI)",63.0,79.0,86.0,80.0,71.0,72.0,82,74,67,89,78,79,81,78,88,85,67,59,67,83,77,87,66,81,69,86,68,74,80,87,73,86,70,73,69,6,8,10,14,12,,77+2,77+2,77+2,79,80,80,80,79,82+2,82+2,82+2,80+2,84+2,84+2,84+2,80+2,77+2,79+2,79+2,79+2,77+2,75+2,72+2,72+2,72+2,75+2,18+2,https://cdn.sofifa.net/players/216/393/22_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
177413,A. Witsel,Axel Witsel,"CDM, CM",83,83,32,Belgium,SUB,6.0,Borussia Dortmund,German 1. Bundesliga,24000000.0,72000.0,61.0,72.0,81.0,79.0,82.0,79.0,177413,https://sofifa.com/player/177413/axel-witsel/220002,A. Witsel,"CDM, CM",83,83,24000000.0,72000.0,32,1989-01-12,186,81,22.0,Borussia Dortmund,German 1. Bundesliga,1.0,SUB,28.0,,2018-08-17,2022.0,7,Belgium,1325.0,SUB,6.0,Right,4,4,3,Medium/Medium,Unique,Yes,40800000.0,,"Solid Player, Leadership",61.0,72.0,81.0,79.0,82.0,79.0,69,71,84,90,77,78,71,68,83,81,60,61,71,85,70,75,78,76,82,71,75,83,73,79,76,90,82,80,80,5,7,7,10,7,,76+3,76+3,76+3,75,77,77,77,75,78+3,78+3,78+3,76+3,81+2,81+2,81+2,76+3,78+3,82+1,82+1,82+1,78+3,78+3,81+2,81+2,81+2,78+3,16+3,https://cdn.sofifa.net/players/177/413/22_120.png,https://cdn.sofifa.net/teams/22/60.png,https://cdn.sofifa.net/flags/de.png,https://cdn.sofifa.net/teams/1325/60.png,https://cdn.sofifa.net/flags/be.png
